time,percentage
2019-07-20 06:47:08.630,0.0
2019-07-20 06:47:18.630,0.0
2019-07-20 06:47:28.630,0.0
2019-07-20 06:47:38.630,0.0
2019-07-20 06:47:48.630,0.0
2019-07-20 06:47:58.630,0.0
2019-07-20 06:48:08.630,0.0
2019-07-20 06:48:18.631,0.0
2019-07-20 06:48:28.630,0.0
2019-07-20 06:48:38.630,0.0
2019-07-20 06:48:48.630,0.0
2019-07-20 06:48:58.630,0.0
2019-07-20 06:49:08.630,0.0
2019-07-20 06:49:18.630,0.0
2019-07-20 06:49:28.630,0.0
2019-07-20 06:49:38.631,0.0
2019-07-20 06:49:48.630,0.0
2019-07-20 06:49:58.630,0.0
2019-07-20 06:50:08.630,0.0
2019-07-20 06:50:18.630,0.0
2019-07-20 06:50:28.630,0.0
2019-07-20 06:50:38.630,0.0
2019-07-20 06:50:48.630,0.0
2019-07-20 06:50:58.630,0.0
2019-07-20 06:51:08.630,0.0
2019-07-20 06:51:18.630,0.0
2019-07-20 06:51:28.630,0.0
2019-07-20 06:51:38.630,0.0
2019-07-20 06:51:48.630,0.0
2019-07-20 06:51:58.631,0.0
2019-07-20 06:52:08.631,0.0
2019-07-20 06:52:18.630,0.0
2019-07-20 06:52:28.630,0.0
2019-07-20 06:52:38.630,0.0
2019-07-20 06:52:48.630,0.0
2019-07-20 06:52:58.630,0.0
2019-07-20 06:53:08.630,0.0
2019-07-20 06:53:18.630,0.0
2019-07-20 06:53:28.630,0.0
2019-07-20 06:53:38.630,0.0
2019-07-20 06:53:48.630,0.0
2019-07-20 06:53:58.630,0.0
2019-07-20 06:54:08.630,0.0
2019-07-20 06:54:18.630,0.0
2019-07-20 06:54:28.630,0.0
2019-07-20 06:54:38.630,0.0
2019-07-20 06:54:48.630,0.0
2019-07-20 06:54:58.630,0.0
2019-07-20 06:55:08.630,0.0
2019-07-20 06:55:18.630,0.0
2019-07-20 06:55:28.630,0.0
2019-07-20 06:55:38.630,0.0
2019-07-20 06:55:48.630,0.0
2019-07-20 06:55:58.630,0.0
2019-07-20 06:56:08.630,0.0
2019-07-20 06:56:18.630,0.0
2019-07-20 06:56:28.630,0.0
2019-07-20 06:56:38.630,0.0
2019-07-20 06:56:48.630,0.0
2019-07-20 06:56:58.630,0.0
2019-07-20 06:57:08.630,0.0
2019-07-20 06:57:18.630,0.0
2019-07-20 06:57:28.630,0.0
2019-07-20 06:57:38.630,0.0
2019-07-20 06:57:48.630,0.0
2019-07-20 06:57:58.631,0.0
2019-07-20 06:58:08.630,0.0
2019-07-20 06:58:18.630,0.0
2019-07-20 06:58:28.630,0.0
2019-07-20 06:58:38.630,0.0
2019-07-20 06:58:48.630,0.0
2019-07-20 06:58:58.630,0.0
2019-07-20 06:59:08.630,0.0
2019-07-20 06:59:18.630,0.0
2019-07-20 06:59:28.630,0.0
2019-07-20 06:59:38.631,0.0
2019-07-20 06:59:48.630,0.0
2019-07-20 06:59:58.630,0.0
2019-07-20 07:00:08.631,0.0
2019-07-20 07:00:18.630,0.0
2019-07-20 07:00:28.630,0.0
2019-07-20 07:00:38.630,0.0
2019-07-20 07:00:48.630,0.0
2019-07-20 07:00:58.630,0.0
2019-07-20 07:01:08.630,0.0
2019-07-20 07:01:18.630,0.0
2019-07-20 07:01:28.630,0.0
2019-07-20 07:01:38.630,0.0
2019-07-20 07:01:48.630,0.0
2019-07-20 07:01:58.630,0.0
2019-07-20 07:02:08.630,0.0
2019-07-20 07:02:18.630,0.0
2019-07-20 07:02:28.630,0.0
2019-07-20 07:02:38.630,0.0
2019-07-20 07:02:48.630,0.0
2019-07-20 07:02:58.630,0.0
2019-07-20 07:03:08.630,0.0
2019-07-20 07:03:18.630,0.0
2019-07-20 07:03:28.630,0.0
2019-07-20 07:03:38.630,0.0
2019-07-20 07:03:48.630,0.0
2019-07-20 07:03:58.630,0.0
2019-07-20 07:04:08.630,0.0
2019-07-20 07:04:18.630,0.0
2019-07-20 07:04:28.630,0.0
2019-07-20 07:04:38.631,0.0
2019-07-20 07:04:48.630,0.0
2019-07-20 07:04:58.630,0.0
2019-07-20 07:05:08.630,0.0
2019-07-20 07:05:18.630,0.0
2019-07-20 07:05:28.630,0.0
2019-07-20 07:05:38.630,0.0
2019-07-20 07:05:48.630,0.0
2019-07-20 07:05:58.630,0.0
2019-07-20 07:06:08.630,0.0
2019-07-20 07:06:18.630,0.0
2019-07-20 07:06:28.630,0.0
2019-07-20 07:06:38.630,0.0
2019-07-20 07:06:48.631,0.0
2019-07-20 07:06:58.631,0.0
2019-07-20 07:07:08.630,0.0
2019-07-20 07:07:18.630,0.0
2019-07-20 07:07:28.630,0.0
2019-07-20 07:07:38.630,0.0
2019-07-20 07:07:48.630,0.0
2019-07-20 07:07:58.630,0.0
2019-07-20 07:08:08.630,0.0
2019-07-20 07:08:18.630,0.0
2019-07-20 07:08:28.630,0.0
2019-07-20 07:08:38.630,0.0
2019-07-20 07:08:48.630,0.0
2019-07-20 07:08:58.630,0.0
2019-07-20 07:09:08.630,0.0
2019-07-20 07:09:18.630,0.0
2019-07-20 07:09:28.630,0.0
2019-07-20 07:09:38.630,0.0
2019-07-20 07:09:48.630,0.0
2019-07-20 07:09:58.630,0.0
2019-07-20 07:10:08.630,0.0
2019-07-20 07:10:18.630,0.0
2019-07-20 07:10:28.630,0.0
2019-07-20 07:10:38.630,0.0
2019-07-20 07:10:48.630,0.0
2019-07-20 07:10:58.630,0.0
2019-07-20 07:11:08.630,0.0
2019-07-20 07:11:18.630,0.0
2019-07-20 07:11:28.630,0.0
2019-07-20 07:11:38.630,0.0
2019-07-20 07:11:48.630,0.0
2019-07-20 07:11:58.630,0.0
2019-07-20 07:12:08.630,0.0
2019-07-20 07:12:18.630,0.0
2019-07-20 07:12:28.630,0.0
2019-07-20 07:12:38.630,0.0
2019-07-20 07:12:48.630,0.0
2019-07-20 07:12:58.630,0.0
2019-07-20 07:13:08.630,0.0
2019-07-20 07:13:18.630,0.0
2019-07-20 07:13:28.630,0.0
2019-07-20 07:13:38.630,0.0
2019-07-20 07:13:48.630,0.0
2019-07-20 07:13:58.630,0.0
2019-07-20 07:14:08.630,0.0
2019-07-20 07:14:18.630,0.0
2019-07-20 07:14:28.630,0.0
2019-07-20 07:14:38.630,0.0
2019-07-20 07:14:48.630,0.0
2019-07-20 07:14:58.630,0.0
2019-07-20 07:15:08.630,0.0
2019-07-20 07:15:18.630,0.0
2019-07-20 07:15:28.630,0.0
2019-07-20 07:15:38.630,0.0
2019-07-20 07:15:48.630,0.0
2019-07-20 07:15:58.630,0.0
2019-07-20 07:16:08.631,0.0
2019-07-20 07:16:18.630,0.0
2019-07-20 07:16:28.630,0.0
2019-07-20 07:16:38.630,0.0
2019-07-20 07:16:48.630,0.0
2019-07-20 07:16:58.630,0.0
2019-07-20 07:17:08.630,0.0
2019-07-20 07:17:18.630,0.0
2019-07-20 07:17:28.630,0.0
2019-07-20 07:17:38.631,0.0
2019-07-20 07:17:48.631,0.0
2019-07-20 07:17:58.630,0.0
2019-07-20 07:18:08.631,0.0
2019-07-20 07:18:18.630,0.0
2019-07-20 07:18:28.630,0.0
2019-07-20 07:18:38.630,0.0
2019-07-20 07:18:48.630,0.0
2019-07-20 07:18:58.630,0.0
2019-07-20 07:19:08.630,0.0
2019-07-20 07:19:18.630,0.0
2019-07-20 07:19:28.630,0.0
2019-07-20 07:19:38.630,0.0
2019-07-20 07:19:48.630,0.0
2019-07-20 07:19:58.630,0.0
2019-07-20 07:20:08.630,0.0
2019-07-20 07:20:18.630,0.0
2019-07-20 07:20:28.630,0.0
2019-07-20 07:20:38.630,0.0
2019-07-20 07:20:48.630,0.0
2019-07-20 07:20:58.630,0.0
2019-07-20 07:21:08.630,0.0
2019-07-20 07:21:18.630,0.0
2019-07-20 07:21:28.631,0.0
2019-07-20 07:21:38.630,0.0
2019-07-20 07:21:48.630,0.0
2019-07-20 07:21:58.630,0.0
2019-07-20 07:22:08.630,0.0
2019-07-20 07:22:18.630,0.0
2019-07-20 07:22:28.630,0.0
2019-07-20 07:22:38.630,0.0
2019-07-20 07:22:48.630,0.0
2019-07-20 07:22:58.630,0.0
2019-07-20 07:23:08.630,0.0
2019-07-20 07:23:18.631,0.0
2019-07-20 07:23:28.630,0.0
2019-07-20 07:23:38.631,0.0
2019-07-20 07:23:48.630,0.0
2019-07-20 07:23:58.630,0.0
2019-07-20 07:24:08.630,0.0
2019-07-20 07:24:18.630,0.0
2019-07-20 07:24:28.630,0.0
2019-07-20 07:24:38.630,0.0
2019-07-20 07:24:48.630,0.0
2019-07-20 07:24:58.630,0.0
2019-07-20 07:25:08.630,0.0
2019-07-20 07:25:18.630,0.0
2019-07-20 07:25:28.630,0.0
2019-07-20 07:25:38.630,0.0
