time,usage
2019-07-22 05:12:04.471000+00:00,0.07398586578885746
2019-07-22 05:12:09.471000+00:00,0.07398586578885746
2019-07-22 05:12:14.471000+00:00,0.04922254018718468
2019-07-22 05:12:19.471000+00:00,0.06130009197186018
2019-07-22 05:12:24.471000+00:00,0.0657314239216332
2019-07-22 05:12:29.471000+00:00,0.07007586700964596
2019-07-22 05:12:34.471000+00:00,0.06803397875827996
2019-07-22 05:12:39.471000+00:00,0.07568019859318244
2019-07-22 05:12:44.471000+00:00,0.08476008464712913
2019-07-22 05:12:49.471000+00:00,0.08449941806184835
2019-07-22 05:12:54.471000+00:00,0.08215341879432146
2019-07-22 05:12:59.471000+00:00,0.08163208562375993
2019-07-22 05:13:04.471000+00:00,0.08797497253225857
2019-07-22 05:13:09.471000+00:00,0.08554208440297142
2019-07-22 05:13:14.471000+00:00,0.08254441867224262
2019-07-22 05:13:19.471000+00:00,0.08128453017671891
2019-07-22 05:13:24.471000+00:00,0.08862663899546049
2019-07-22 05:13:29.471000+00:00,0.08519452895593041
2019-07-22 05:13:34.471000+00:00,0.07950330851063368
2019-07-22 05:13:39.471000+00:00,0.08988652749098419
2019-07-22 05:13:44.471000+00:00,0.08836597241017972
2019-07-22 05:13:49.471000+00:00,0.08328297399720479
2019-07-22 05:13:54.471000+00:00,0.08945208318218292
2019-07-22 05:13:59.471000+00:00,0.09205874903499058
2019-07-22 05:14:04.471000+00:00,0.09449163716427773
2019-07-22 05:14:09.471000+00:00,0.09670730313916424
2019-07-22 05:14:14.471000+00:00,0.10174685712125905
2019-07-22 05:14:19.471000+00:00,0.10726429984303526
2019-07-22 05:14:24.471000+00:00,0.10044352419485522
2019-07-22 05:14:29.471000+00:00,0.10009596874781419
2019-07-22 05:14:34.471000+00:00,0.10578718919311092
2019-07-22 05:14:39.471000+00:00,0.10578718919311092
2019-07-22 05:14:44.471000+00:00,0.10404941195790582
2019-07-22 05:14:49.471000+00:00,0.10682985553423399
2019-07-22 05:14:54.471000+00:00,0.10300674561678276
2019-07-22 05:14:59.472000+00:00,0.10144274610509815
2019-07-22 05:15:04.471000+00:00,0.1070036332577545
2019-07-22 05:15:09.471000+00:00,0.1041797452505462
2019-07-22 05:15:14.471000+00:00,0.10005252431693407
2019-07-22 05:15:19.471000+00:00,0.10391907866526544
2019-07-22 05:15:24.471000+00:00,0.10726429984303526
2019-07-22 05:15:29.471000+00:00,0.10452730069758723
2019-07-22 05:15:34.471000+00:00,0.11530151955585889
2019-07-22 05:15:39.471000+00:00,0.11308585358097238
2019-07-22 05:15:44.471000+00:00,0.11273829813393135
2019-07-22 05:15:49.471000+00:00,0.1203410735379537
2019-07-22 05:15:54.471000+00:00,0.12029762910707358
2019-07-22 05:15:59.471000+00:00,0.12138373987907677
2019-07-22 05:16:04.471000+00:00,0.11595318601906081
2019-07-22 05:16:09.471000+00:00,0.11582285272642041
2019-07-22 05:16:14.471000+00:00,0.11612696374258133
2019-07-22 05:16:19.471000+00:00,0.1160835193117012
2019-07-22 05:16:24.471000+00:00,0.12164440646435754
2019-07-22 05:16:29.471000+00:00,0.12120996215555625
2019-07-22 05:16:34.471000+00:00,0.12029762910707358
2019-07-22 05:16:39.471000+00:00,0.12138373987907677
2019-07-22 05:16:44.471000+00:00,0.1203410735379537
2019-07-22 05:16:49.471000+00:00,0.12325185040692227
2019-07-22 05:16:54.471000+00:00,0.12355596142308316
2019-07-22 05:16:59.471000+00:00,0.1317669588594273
2019-07-22 05:17:04.471000+00:00,0.13233173646086893
2019-07-22 05:17:09.471000+00:00,0.137110623857683
2019-07-22 05:17:14.471000+00:00,0.13511218003719713
2019-07-22 05:17:19.471000+00:00,0.1407165116207336
2019-07-22 05:17:24.471000+00:00,0.13433018028135482
2019-07-22 05:17:29.471000+00:00,0.13559006877687851
2019-07-22 05:17:34.471000+00:00,0.13441706914311508
2019-07-22 05:17:39.471000+00:00,0.1355466243459984
2019-07-22 05:17:44.471000+00:00,0.14097717820601435
2019-07-22 05:17:49.471000+00:00,0.13641551296360097
2019-07-22 05:17:54.471000+00:00,0.13576384650039905
2019-07-22 05:17:59.471000+00:00,0.13576384650039905
2019-07-22 05:18:04.471000+00:00,0.1413681780839355
2019-07-22 05:18:09.471000+00:00,0.1357204020695189
2019-07-22 05:18:14.471000+00:00,0.13658929068712147
2019-07-22 05:18:19.471000+00:00,0.13980417857225091
2019-07-22 05:18:24.471000+00:00,0.1485365091791566
2019-07-22 05:18:29.471000+00:00,0.15109973060108411
2019-07-22 05:18:34.471000+00:00,0.1526637301127687
2019-07-22 05:18:39.471000+00:00,0.15692128433902122
2019-07-22 05:18:44.471000+00:00,0.193588384001849
2019-07-22 05:18:49.471000+00:00,0.19623849428553677
2019-07-22 05:18:54.471000+00:00,0.21113993407742057
2019-07-22 05:18:59.471000+00:00,0.157877061818384
2019-07-22 05:19:04.471000+00:00,0.15770328409486353
2019-07-22 05:19:09.471000+00:00,0.15774672852574365
2019-07-22 05:19:14.471000+00:00,0.15918039474478785
2019-07-22 05:19:19.471000+00:00,0.15774672852574365
2019-07-22 05:19:24.471000+00:00,0.15770328409486353
2019-07-22 05:19:29.471000+00:00,0.15805083954190455
2019-07-22 05:19:34.471000+00:00,0.1579639506801443
2019-07-22 05:19:39.471000+00:00,0.15774672852574365
2019-07-22 05:19:44.471000+00:00,0.15774672852574365
2019-07-22 05:19:49.471000+00:00,0.15205550808044693
2019-07-22 05:19:54.471000+00:00,0.18203216538773503
2019-07-22 05:19:59.471000+00:00,0.18546427542726512
2019-07-22 05:20:04.471000+00:00,0.20766437960701034
2019-07-22 05:20:09.471000+00:00,0.2098800455818969
2019-07-22 05:20:14.471000+00:00,0.23229737191604277
2019-07-22 05:20:19.471000+00:00,0.255844253453072
2019-07-22 05:20:24.471000+00:00,0.1788607219334857
2019-07-22 05:20:29.471000+00:00,0.17899105522612607
2019-07-22 05:20:34.471000+00:00,0.17764427786884213
2019-07-22 05:20:39.471000+00:00,0.17764427786884213
2019-07-22 05:20:44.471000+00:00,0.17899105522612607
