time,total,free,cache,buffer,used
2019-07-21 12:53:19.224000+00:00,9428135936,4922589184,3632795648,295899136,6.118409534141024
2019-07-21 12:53:24.224000+00:00,9428135936,4919951360,3632828416,295899136,6.146040192180784
2019-07-21 12:53:29.224000+00:00,9428135936,4911583232,3632869376,295899136,6.2343627201600835
2019-07-21 12:53:34.224000+00:00,9428135936,4907552768,3632902144,295899136,6.276764484699089
2019-07-21 12:53:39.224000+00:00,9428135936,4908412928,3632939008,295899136,6.26725015433634
2019-07-21 12:53:44.224000+00:00,9428135936,4908253184,3632971776,295899136,6.268596931693625
2019-07-21 12:53:49.224000+00:00,9428135936,4903727104,3633008640,295899136,6.316212027938245
2019-07-21 12:53:54.224000+00:00,9428135936,4901314560,3633041408,295899136,6.341453242279599
2019-07-21 12:53:59.224000+00:00,9428135936,4897439744,3633078272,295899136,6.382160674014278
2019-07-21 12:54:04.224000+00:00,9428135936,4895723520,3633111040,295899136,6.400016335106011
2019-07-21 12:54:09.224000+00:00,9428135936,4894294016,3633152000,295899136,6.414743997174374
2019-07-21 12:54:14.224000+00:00,9428135936,4894228480,3633180672,295899136,6.415134997052295
2019-07-21 12:54:19.224000+00:00,9428135936,4892901376,3633221632,295899136,6.428776548348655
2019-07-21 12:54:24.224000+00:00,9428135936,4841672704,3660623872,295899136,6.681492802778358
2019-07-21 12:54:29.224000+00:00,9428135936,4475236352,3958333440,298340352,7.384554027711465
2019-07-21 12:54:34.224000+00:00,9428135936,4412915712,4002172928,298713088,7.576621856632509
2019-07-21 12:54:39.224000+00:00,9428135936,4421447680,4002258944,298713088,7.48521477406072
2019-07-21 12:54:44.224000+00:00,9428135936,4421992448,4002295808,298713088,7.479045664875743
2019-07-21 12:54:49.224000+00:00,9428135936,4377808896,4002336768,298713088,7.947246296470878
2019-07-21 12:54:54.224000+00:00,9428135936,4400599040,4002369536,298713088,7.705173927606807
2019-07-21 12:54:59.224000+00:00,9428135936,4378222592,4002414592,298713088,7.942032964765263
2019-07-21 12:55:04.224000+00:00,9428135936,4400427008,4002447360,298713088,7.70617314951705
2019-07-21 12:55:09.224000+00:00,9428135936,4403613696,4002488320,298713088,7.6719389379835095
2019-07-21 12:55:14.224000+00:00,9428135936,4407103488,4002525184,298713088,7.634533282995719
2019-07-21 12:55:19.224000+00:00,9428135936,4417507328,4002566144,298713088,7.523749984251394
2019-07-21 12:55:24.224000+00:00,9428135936,4369391616,4002603008,298713088,8.033700713922332
2019-07-21 12:55:29.224000+00:00,9428135936,4393230336,4002639872,298713088,7.7804631263220685
2019-07-21 12:55:34.224000+00:00,9428135936,4408713216,4002676736,298713088,7.615852177717263
2019-07-21 12:55:39.224000+00:00,9428135936,4370747392,4002721792,298713088,8.018060718805486
2019-07-21 12:55:44.224000+00:00,9428135936,4403380224,4002754560,298713088,7.671591382536469
2019-07-21 12:55:49.224000+00:00,9428135936,4371382272,4002795520,298713088,8.010544832263225
2019-07-21 12:55:54.224000+00:00,9428135936,4389957632,4002836480,298713088,7.813089893913045
2019-07-21 12:55:59.224000+00:00,9428135936,4392267776,4002873344,298713088,7.788196235018731
2019-07-21 12:56:04.224000+00:00,9428135936,4413853696,4002910208,298713088,7.558853084402537
2019-07-21 12:56:09.224000+00:00,9428135936,4392648704,4002951168,298713088,7.783330458760157
2019-07-21 12:56:14.224000+00:00,9428135936,4404789248,4002988032,298713088,7.654170165753538
2019-07-21 12:56:19.224000+00:00,9428135936,4370759680,4003028992,298713088,8.014672053196836
2019-07-21 12:56:24.224000+00:00,9428135936,4392235008,4003065856,298713088,7.786501902214406
2019-07-21 12:56:29.224000+00:00,9428135936,4404518912,4003110912,298713088,7.655734165265221
2019-07-21 12:56:34.224000+00:00,9428135936,4400771072,4003143680,298713088,7.695138264073497
2019-07-21 12:56:39.224000+00:00,9428135936,4366266368,4003184640,298713088,8.060679705498892
2019-07-21 12:56:44.224000+00:00,9428135936,4399468544,4003221504,298713088,7.708128148906655
2019-07-21 12:56:49.224000+00:00,9428135936,4399960064,4003262464,298713088,7.702480372892239
2019-07-21 12:56:54.224000+00:00,9428135936,4405673984,4003299328,298713088,7.64148439193654
2019-07-21 12:56:59.224000+00:00,9428135936,4365803520,4003340288,298713088,8.063938037814902
2019-07-21 12:57:04.224000+00:00,9428135936,4383453184,4003373056,298713088,7.87638842970539
2019-07-21 12:57:09.224000+00:00,9428135936,4410880000,4003418112,298713088,7.585006631792374
2019-07-21 12:57:14.224000+00:00,9428135936,4386848768,4003450880,298713088,7.839547552319042
2019-07-21 12:57:19.224000+00:00,9428135936,4390658048,4003491840,298713088,7.798709787291721
2019-07-21 12:57:24.224000+00:00,9428135936,4388847616,4003528704,298713088,7.817521225862817
2019-07-21 12:57:29.224000+00:00,9428135936,4407132160,4003569664,298713088,7.623150842105125
2019-07-21 12:57:34.224000+00:00,9428135936,4366061568,4003606528,298713088,8.058377150662245
2019-07-21 12:57:39.224000+00:00,9428135936,4380028928,4003647488,298713088,7.9097971970522085
2019-07-21 12:57:44.224000+00:00,9428135936,4410470400,4003684352,298713088,7.586527186873178
2019-07-21 12:57:49.224000+00:00,9428135936,4366282752,4003725312,298713088,8.054771262899195
2019-07-21 12:57:54.224000+00:00,9428135936,4395741184,4003758080,298713088,7.741971360562275
2019-07-21 12:57:59.224000+00:00,9428135936,4395454464,4003803136,298713088,7.744534581984203
2019-07-21 12:58:04.224000+00:00,9428135936,4395548672,4003840000,298713088,7.743144360196038
2019-07-21 12:58:09.224000+00:00,9428135936,4386787328,4003876864,298713088,7.8356809979707105
2019-07-21 12:58:14.224000+00:00,9428135936,4380151808,4003913728,298713088,7.905669976118597
2019-07-21 12:58:19.224000+00:00,9428135936,4357677056,4003954688,298713088,8.143615124049056
2019-07-21 12:58:24.224000+00:00,9428135936,4358279168,4003991552,298713088,8.136837792831756
2019-07-21 12:58:29.224000+00:00,9428135936,4381769728,4004032512,298713088,7.887249537425422
2019-07-21 12:58:34.224000+00:00,9428135936,4405387264,4004065280,298713088,7.636401393523565
2019-07-21 12:58:39.224000+00:00,9428135936,4364500992,4004110336,298713088,8.069585813829319
2019-07-21 12:58:44.224000+00:00,9428135936,4361961472,4004147200,298713088,8.096130361097076
2019-07-21 12:58:49.224000+00:00,9428135936,4394815488,4004184064,298713088,7.7472715811296515
2019-07-21 12:58:54.224000+00:00,9428135936,4328951808,4004220928,298713088,8.445467029804183
2019-07-21 12:58:59.224000+00:00,9428135936,4377837568,4004261888,298713088,7.926523302941058
2019-07-21 12:59:04.224000+00:00,9428135936,4361678848,4004298752,298713088,8.09752058288524
2019-07-21 12:59:09.224000+00:00,9428135936,4361711616,4004339712,298713088,8.096738583129397
2019-07-21 12:59:14.224000+00:00,9428135936,4385771520,4004372480,298713088,7.841198440692487
2019-07-21 12:59:19.224000+00:00,9428135936,4405706752,4004417536,298713088,7.629276506859224
2019-07-21 12:59:24.224000+00:00,9428135936,4362407936,4004450304,298713088,8.088180030246013
2019-07-21 12:59:29.224000+00:00,9428135936,4360089600,4004491264,298713088,8.112335133815364
2019-07-21 12:59:34.224000+00:00,9428135936,4356501504,4004532224,298713088,8.149958010957555
2019-07-21 12:59:39.224000+00:00,9428135936,4389769216,4004569088,298713088,7.796711343471236
2019-07-21 12:59:44.224000+00:00,9428135936,4379357184,4004605952,298713088,7.9067560868906
2019-07-21 12:59:49.224000+00:00,9428135936,4413132800,4004651008,298713088,7.548035421113385
2019-07-21 12:59:54.224000+00:00,9428135936,4412465152,4004683776,298713088,7.554769307899805
2019-07-21 12:59:59.224000+00:00,9428135936,4381736960,4004724736,298713088,7.880254984053722
2019-07-21 13:00:04.224000+00:00,9428135936,4399202304,4004757504,298713088,7.694660375333815
2019-07-21 13:00:09.224000+00:00,9428135936,4387487744,4004802560,298713088,7.8184335589113
2019-07-21 13:00:14.224000+00:00,9428135936,4412334080,4004839424,298713088,7.5545086413145235
2019-07-21 13:00:19.224000+00:00,9428135936,4415000576,4004876288,298713088,7.525835316933641
2019-07-21 13:00:24.224000+00:00,9428135936,4381732864,4004913152,298713088,7.878299984664115
2019-07-21 13:00:29.224000+00:00,9428135936,4413444096,4004954112,298713088,7.541518756481366
2019-07-21 13:00:34.224000+00:00,9428135936,4397064192,4004990976,298713088,7.714862035693075
