time,total,free,cache,buffer,used
2019-07-22 05:11:41.294000+00:00,9428135936,7550603264,1317163008,140406784,4.454357498139492
2019-07-22 05:11:46.295000+00:00,9428135936,7545696256,1317326848,140406784,4.50466614909868
2019-07-22 05:11:51.295000+00:00,9428135936,7488081920,1344741376,140427264,4.824764715823461
2019-07-22 05:11:56.295000+00:00,9428135936,7354630144,1459335168,140505088,5.023957431408847
2019-07-22 05:12:01.295000+00:00,9428135936,7016108032,1743294464,140509184,5.602637250732148
2019-07-22 05:12:06.295000+00:00,9428135936,7103610880,1672933376,140582912,5.42004030774297
2019-07-22 05:12:11.295000+00:00,9428135936,7093760000,1672966144,140582912,5.5241766085626365
2019-07-22 05:12:16.295000+00:00,9428135936,7089438720,1673007104,140587008,5.5695325944014895
2019-07-22 05:12:21.295000+00:00,9428135936,7086612480,1673043968,140587008,5.599118251830857
2019-07-22 05:12:26.295000+00:00,9428135936,7082242048,1673097216,140591104,5.644865237547632
2019-07-22 05:12:31.295000+00:00,9428135936,7080751104,1673125888,140595200,5.660331454940957
2019-07-22 05:12:36.295000+00:00,9428135936,7080525824,1673170944,140599296,5.662199565468802
2019-07-22 05:12:41.295000+00:00,9428135936,7079260160,1673203712,140603392,5.675232894732841
2019-07-22 05:12:46.295000+00:00,9428135936,7080198144,1673248768,140607488,5.66476278689073
2019-07-22 05:12:51.295000+00:00,9428135936,7080038400,1673281536,140607488,5.666109564248014
2019-07-22 05:12:56.295000+00:00,9428135936,7079784448,1673318400,140607488,5.66841211908466
2019-07-22 05:13:01.295000+00:00,9428135936,7078600704,1673351168,140611584,5.680576559731096
2019-07-22 05:13:06.295000+00:00,9428135936,7078031360,1673388032,140611584,5.6862243357455124
2019-07-22 05:13:11.295000+00:00,9428135936,7077871616,1673420800,140611584,5.687571113102797
2019-07-22 05:13:16.295000+00:00,9428135936,7077236736,1673457664,140611584,5.693914000011295
2019-07-22 05:13:21.295000+00:00,9428135936,7077457920,1673490432,140611584,5.691220445296728
2019-07-22 05:13:26.295000+00:00,9428135936,7077330944,1673527296,140615680,5.6921327783452105
2019-07-22 05:13:31.295000+00:00,9428135936,7076593664,1673560064,140619776,5.699561776025712
2019-07-22 05:13:36.295000+00:00,9428135936,7076593664,1673596928,140619776,5.699170776147791
2019-07-22 05:13:41.295000+00:00,9428135936,7075958784,1673629696,140619776,5.70555710748717
2019-07-22 05:13:46.295000+00:00,9428135936,7074639872,1673666560,140619776,5.719155214352649
2019-07-22 05:13:51.295000+00:00,9428135936,7073058816,1673703424,140619776,5.735533764794458
2019-07-22 05:13:56.295000+00:00,9428135936,7071645696,1673744384,140623872,5.75004420470842
2019-07-22 05:14:01.295000+00:00,9428135936,7070810112,1673781248,140627968,5.758472424299165
2019-07-22 05:14:06.295000+00:00,9428135936,7070064640,1673822208,140627968,5.765944866410547
