time,percentage
2019-08-05 20:25:06.291,1.7999999999999998
2019-08-05 20:25:16.291,1.3
2019-08-05 20:25:26.291,0.40000000000000036
2019-08-05 20:25:36.291,0.050000000000000044
2019-08-05 20:25:46.291,0.0
2019-08-05 20:25:56.291,0.04999999999999949
2019-08-05 20:26:06.291,0.0
2019-08-05 20:26:16.291,0.0
2019-08-05 20:26:26.291,0.050000000000000044
2019-08-05 20:26:36.291,0.050000000000000044
2019-08-05 20:26:46.291,0.0
2019-08-05 20:26:56.291,0.0
2019-08-05 20:27:06.291,0.050000000000000044
2019-08-05 20:27:16.291,0.050000000000000044
2019-08-05 20:27:26.291,0.050000000000000044
2019-08-05 20:27:36.291,0.050000000000000044
2019-08-05 20:27:46.291,0.050000000000000044
2019-08-05 20:27:56.291,0.0
2019-08-05 20:28:06.291,0.0
2019-08-05 20:28:16.291,0.0
2019-08-05 20:28:26.291,0.050000000000000044
2019-08-05 20:28:36.291,0.0
2019-08-05 20:28:46.291,0.0
2019-08-05 20:28:56.291,0.050000000000000044
2019-08-05 20:29:06.291,0.050000000000000044
2019-08-05 20:29:16.291,0.0
2019-08-05 20:29:26.291,0.050000000000000044
2019-08-05 20:29:36.291,0.0
2019-08-05 20:29:46.291,0.050000000000000044
2019-08-05 20:29:56.291,0.0
2019-08-05 20:30:06.291,0.0
2019-08-05 20:30:16.291,0.050000000000000044
2019-08-05 20:30:26.291,0.0
2019-08-05 20:30:36.291,0.050000000000000044
2019-08-05 20:30:46.291,0.0
2019-08-05 20:30:56.291,0.0
2019-08-05 20:31:06.291,0.050000000000000044
2019-08-05 20:31:16.291,0.0
2019-08-05 20:31:26.291,0.0
2019-08-05 20:31:36.291,0.0
2019-08-05 20:31:46.291,0.0
2019-08-05 20:31:56.291,0.0
2019-08-05 20:32:06.291,0.0
2019-08-05 20:32:16.291,0.050000000000000044
2019-08-05 20:32:26.291,0.0
2019-08-05 20:32:36.291,0.0
2019-08-05 20:32:46.291,0.0
2019-08-05 20:32:56.291,0.050000000000000044
2019-08-05 20:33:06.291,0.050000000000000044
2019-08-05 20:33:16.291,0.0
2019-08-05 20:33:26.291,0.0
2019-08-05 20:33:36.291,0.0
2019-08-05 20:33:46.291,0.04999999999999894
2019-08-05 20:33:56.291,0.050000000000000044
2019-08-05 20:34:06.291,0.0
2019-08-05 20:34:16.291,0.0
2019-08-05 20:34:26.291,0.0
2019-08-05 20:34:36.291,0.0
2019-08-05 20:34:46.291,0.050000000000000044
2019-08-05 20:34:56.291,0.10000000000000009
2019-08-05 20:35:06.291,0.0
2019-08-05 20:35:16.291,0.050000000000000044
2019-08-05 20:35:26.291,0.0
2019-08-05 20:35:36.291,0.0
2019-08-05 20:35:46.291,0.0
2019-08-05 20:35:56.291,0.050000000000000044
2019-08-05 20:36:06.291,0.0
2019-08-05 20:36:16.291,0.0
2019-08-05 20:36:26.291,0.0
2019-08-05 20:36:36.291,0.0
2019-08-05 20:36:46.291,0.0
2019-08-05 20:36:56.291,0.050000000000000044
2019-08-05 20:37:06.291,0.0
2019-08-05 20:37:16.291,0.050000000000000044
2019-08-05 20:37:26.291,0.050000000000000044
2019-08-05 20:37:36.291,0.0
