time,total,free,cache,buffer,used
2019-07-20 06:20:52.648000+00:00,9428135936,6524977152,2220171264,217190400,4.940500679688121
2019-07-20 06:20:57.648000+00:00,9428135936,6517157888,2220240896,217190400,5.022697542913323
2019-07-20 06:21:02.648000+00:00,9428135936,6511407104,2220281856,217190400,5.083259079560221
2019-07-20 06:21:07.648000+00:00,9428135936,6511296512,2220314624,217190400,5.0840845237469425
2019-07-20 06:21:12.648000+00:00,9428135936,6503530496,2220351488,217190400,5.166064164817744
2019-07-20 06:21:17.648000+00:00,9428135936,6503387136,2220384256,217190400,5.167237164451508
2019-07-20 06:21:22.648000+00:00,9428135936,6502305792,2220421120,217190400,5.17831549432594
2019-07-20 06:21:27.648000+00:00,9428135936,6500929536,2220449792,217190400,5.1926087120855025
2019-07-20 06:21:32.648000+00:00,9428135936,6500900864,2220486656,217190400,5.192521823223742
2019-07-20 06:21:37.648000+00:00,9428135936,6500839424,2220519424,217190400,5.192825934239903
2019-07-20 06:21:42.648000+00:00,9428135936,6499151872,2220556288,217194496,5.210290595453714
2019-07-20 06:21:47.648000+00:00,9428135936,6498877440,2220589056,217194496,5.212853816875642
2019-07-20 06:21:52.648000+00:00,9428135936,6496329728,2220625920,217194496,5.23948525300516
2019-07-20 06:21:57.648000+00:00,9428135936,6495780864,2220658688,217194496,5.244959251296056
2019-07-20 06:22:02.648000+00:00,9428135936,6495760384,2220691456,217194496,5.2448289180034156
2019-07-20 06:22:07.648000+00:00,9428135936,6495154176,2220724224,217194496,5.250911138326633
2019-07-20 06:22:12.648000+00:00,9428135936,6493249536,2220761088,217194496,5.270721798807972
2019-07-20 06:22:17.648000+00:00,9428135936,6442102784,2248220672,217194496,5.52196094258775
2019-07-20 06:22:22.648000+00:00,9428135936,6284296192,2392412160,217210880,5.666196453109774
2019-07-20 06:22:27.648000+00:00,9428135936,6056517632,2590855168,217309184,5.9763028007321255
2019-07-20 06:22:32.648000+00:00,9428135936,6043533312,2590793728,217309184,6.114673313085333
2019-07-20 06:22:37.648000+00:00,9428135936,6049275904,2590871552,217313280,6.052895332373791
2019-07-20 06:22:42.648000+00:00,9428135936,6037827584,2590908416,217317376,6.173888072374947
2019-07-20 06:22:47.648000+00:00,9428135936,6026276864,2590945280,217317376,6.296010367578986
2019-07-20 06:22:52.648000+00:00,9428135936,6012960768,2590986240,217317376,6.436813768061479
2019-07-20 06:22:57.648000+00:00,9428135936,6000476160,2591023104,217317376,6.568841393506188
2019-07-20 06:23:02.648000+00:00,9428135936,6034870272,2591064064,217317376,6.203604063096954
2019-07-20 06:23:07.648000+00:00,9428135936,6022934528,2591096832,217317376,6.329853579234605
2019-07-20 06:23:12.648000+00:00,9428135936,6011412480,2591137792,217317376,6.451628318991602
2019-07-20 06:23:17.648000+00:00,9428135936,5999505408,2591170560,217317376,6.577573724113092
2019-07-20 06:23:22.648000+00:00,9428135936,5988368384,2591211520,217317376,6.6952646873673585
2019-07-20 06:23:27.648000+00:00,9428135936,6029127680,2591248384,217317376,6.262558155801287
2019-07-20 06:23:32.648000+00:00,9428135936,6018142208,2591285248,217317376,6.378685119543868
2019-07-20 06:23:37.648000+00:00,9428135936,6006616064,2591326208,217317376,6.500503303731746
2019-07-20 06:23:42.648000+00:00,9428135936,5994680320,2591367168,217317376,6.626665931007637
2019-07-20 06:23:47.648000+00:00,9428135936,6034518016,2591399936,217317376,6.203777840820474
2019-07-20 06:23:52.648000+00:00,9428135936,6024581120,2591440896,217317376,6.308739585826863
2019-07-20 06:23:57.648000+00:00,9428135936,6012612608,2591473664,217321472,6.435293212980675
2019-07-20 06:24:02.648000+00:00,9428135936,6001057792,2591514624,217321472,6.557415508184714
2019-07-20 06:24:07.648000+00:00,9428135936,5990965248,2591551488,217321472,6.664071585995426
2019-07-20 06:24:12.648000+00:00,9428135936,6024646656,2591588352,217321472,6.306437030990216
2019-07-20 06:24:17.648000+00:00,9428135936,6013247488,2591625216,217321472,6.42695188225169
2019-07-20 06:24:22.648000+00:00,9428135936,6004199424,2591666176,217321472,6.522486185757091
2019-07-20 06:24:27.648000+00:00,9428135936,5994901504,2591703040,217321472,6.620714043977059
2019-07-20 06:24:32.648000+00:00,9428135936,6034034688,2591744000,217321472,6.205211507039518
2019-07-20 06:24:37.648000+00:00,9428135936,6023561216,2591776768,217321472,6.3159513613529645
2019-07-20 06:24:42.648000+00:00,9428135936,6012420096,2591817728,217321472,6.433685769038109
2019-07-20 06:24:47.648000+00:00,9428135936,6001184768,2591854592,217321472,6.5524628430643785
2019-07-20 06:24:52.649000+00:00,9428135936,5991059456,2591891456,217321472,6.659466476322133
2019-07-20 06:24:57.648000+00:00,9428135936,6028328960,2591928320,217321472,6.26377459986593
2019-07-20 06:25:02.648000+00:00,9428135936,6013894656,2593275904,218099712,6.394325114660713
2019-07-20 06:25:07.648000+00:00,9428135936,5983162368,2594664448,232349696,6.554417842453984
2019-07-20 06:25:12.648000+00:00,9428135936,5942308864,2595745792,253390848,6.753089224868809
2019-07-20 06:25:17.648000+00:00,9428135936,5918576640,2596794368,254226432,6.984821819183409
2019-07-20 06:25:22.648000+00:00,9428135936,5954572288,2596835328,254226432,6.602597716300046
2019-07-20 06:25:27.648000+00:00,9428135936,5944410112,2596868096,254226432,6.710035793866602
2019-07-20 06:25:32.648000+00:00,9428135936,5934129152,2596909056,254226432,6.818646871066922
2019-07-20 06:25:37.648000+00:00,9428135936,5924098048,2596945920,254226432,6.924651282414433
2019-07-20 06:25:42.648000+00:00,9428135936,5964664832,2596982784,254226432,6.493986639099727
2019-07-20 06:25:47.648000+00:00,9428135936,5953970176,2597019648,254226432,6.60702904824982
2019-07-20 06:25:52.648000+00:00,9428135936,5942607872,2597060608,254226432,6.727109455202493
2019-07-20 06:25:57.648000+00:00,9428135936,5930704896,2597097472,254226432,6.852967971462222
2019-07-20 06:26:02.648000+00:00,9428135936,5920002048,2597138432,254226432,6.966053825043195
2019-07-20 06:26:07.648000+00:00,9428135936,5953560576,2597171200,254226432,6.609766047395267
2019-07-20 06:26:12.648000+00:00,9428135936,5945114624,2597212160,254226432,6.698914019561289
2019-07-20 06:26:17.648000+00:00,9428135936,5935177728,2597249024,254226432,6.8039192089985585
2019-07-20 06:26:22.648000+00:00,9428135936,5923794944,2597285888,254226432,6.924260282536513
2019-07-20 06:26:27.648000+00:00,9428135936,5959409664,2597322752,254226432,6.54611995615588
2019-07-20 06:26:32.648000+00:00,9428135936,5950169088,2597359616,254226432,6.643739592343527
2019-07-20 06:26:37.648000+00:00,9428135936,5940396032,2597396480,254226432,6.7470070045455905
2019-07-20 06:26:42.648000+00:00,9428135936,5929476096,2597441536,254226432,6.862351968532329
2019-07-20 06:26:47.648000+00:00,9428135936,5922050048,2597474304,254226432,6.94076916627096
2019-07-20 06:26:52.648000+00:00,9428135936,5956489216,2597515264,254226432,6.575053947122045
2019-07-20 06:26:57.648000+00:00,9428135936,5946814464,2597552128,254226432,6.677278692982985
2019-07-20 06:27:02.648000+00:00,9428135936,5937385472,2597588992,254226432,6.776896772991119
2019-07-20 06:27:07.648000+00:00,9428135936,5896257536,2597629952,254226432,7.21268785914968
2019-07-20 06:27:12.648000+00:00,9428135936,5885620224,2597670912,254226432,7.3250786018365694
2019-07-20 06:27:17.648000+00:00,9428135936,5920288768,2597707776,254230528,6.956930494558368
2019-07-20 06:27:22.648000+00:00,9428135936,5908668416,2597752832,254230528,7.079704456225609
2019-07-20 06:27:27.648000+00:00,9428135936,5899264000,2597785600,254230528,7.179105314079341
2019-07-20 06:27:32.648000+00:00,9428135936,5890310144,2597826560,254230528,7.273640395674498
2019-07-20 06:27:37.648000+00:00,9428135936,5938659328,2597859328,254230528,6.7604747781184305
2019-07-20 06:27:42.648000+00:00,9428135936,5926338560,2597900288,254230528,6.890721181897053
2019-07-20 06:27:47.648000+00:00,9428135936,5914230784,2597941248,254230528,7.01870847526991
2019-07-20 06:27:52.648000+00:00,9428135936,5868974080,2604339200,254271488,7.43043134672088
2019-07-20 06:27:57.648000+00:00,9428135936,5836144640,2620456960,254574592,7.604469736826672
2019-07-20 06:28:02.648000+00:00,9428135936,5857533952,2632867840,254644224,7.245227737878896
2019-07-20 06:28:07.648000+00:00,9428135936,5790806016,2696589312,254783488,7.2756388394949845
2019-07-20 06:28:12.648000+00:00,9428135936,5714448384,2761523200,254816256,7.39645780177262
2019-07-20 06:28:17.648000+00:00,9428135936,5727526912,2742231040,254824448,7.462276114556013
2019-07-20 06:28:22.648000+00:00,9428135936,5706756096,2786680832,255586304,7.203043195494291
2019-07-20 06:28:27.648000+00:00,9428135936,5687271424,2796556288,255684608,7.3039211639979476
2019-07-20 06:28:32.648000+00:00,9428135936,5502308352,2901966848,269025280,8.006200389175213
2019-07-20 06:28:37.648000+00:00,9428135936,5420580864,2969022464,269123584,8.160775674246706
2019-07-20 06:28:42.648000+00:00,9428135936,5423562752,2974056448,269250560,8.074408145657012
2019-07-20 06:28:47.648000+00:00,9428135936,5457997824,2972135424,269357056,7.728416698127676
2019-07-20 06:28:52.648000+00:00,9428135936,5415288832,3012055040,270020608,7.750964357754461
2019-07-20 06:28:57.648000+00:00,9428135936,5411500032,3007229952,270057472,7.8419369960174485
2019-07-20 06:29:02.648000+00:00,9428135936,5406670848,2990329856,270057472,8.072409701836527
2019-07-20 06:29:07.648000+00:00,9428135936,5523574784,2918592512,269778944,7.596302183821208
2019-07-20 06:29:12.648000+00:00,9428135936,5563768832,2918629376,269778944,7.169590983716592
2019-07-20 06:29:17.648000+00:00,9428135936,5551996928,2918666240,269778944,7.294059278188159
2019-07-20 06:29:22.648000+00:00,9428135936,5539995648,2918703104,269778944,7.420960460789011
2019-07-20 06:29:27.648000+00:00,9428135936,5531136000,2918739968,269778944,7.514539764904807
2019-07-20 06:29:32.648000+00:00,9428135936,5570977792,2918780928,269778944,7.091521341425003
2019-07-20 06:29:37.648000+00:00,9428135936,5560692736,2918813696,269778944,7.200262751917963
2019-07-20 06:29:42.648000+00:00,9428135936,5550243840,2918854656,269778944,7.3106550507843675
2019-07-20 06:29:47.648000+00:00,9428135936,5538246656,2918887424,269778944,7.43755623338522
2019-07-20 06:29:52.652000+00:00,9428135936,5526564864,2918928384,269778944,7.5610253059465435
2019-07-20 06:29:57.648000+00:00,9428135936,5562945536,2918965248,269783040,7.174717426560448
2019-07-20 06:30:02.648000+00:00,9428135936,5552312320,2919002112,269783040,7.287108169247339
