time,total,free,cache,buffer,used
2019-07-24 12:43:13.818000+00:00,9428135936,7103479808,1663655936,198504448,4.905484468398738
2019-07-24 12:43:18.818000+00:00,9428135936,7099113472,1663688704,198504448,4.951448676269914
2019-07-24 12:43:23.818000+00:00,9428135936,7096909824,1663729664,198504448,4.974387335774621
2019-07-24 12:43:28.818000+00:00,9428135936,7045038080,1691148288,198504448,5.233750588128983
2019-07-24 12:43:33.818000+00:00,9428135936,6663622656,1995595776,207278080,5.9570569178522295
2019-07-24 12:43:38.818000+00:00,9428135936,6659108864,2019291136,208572416,5.73987820788247
2019-07-24 12:43:43.818000+00:00,9428135936,6654717952,2019332096,208576512,5.7859727490462864
2019-07-24 12:43:48.818000+00:00,9428135936,6654947328,2019364864,208576512,5.783192305469957
2019-07-24 12:43:53.818000+00:00,9428135936,6653337600,2019401728,208576512,5.799874966927927
2019-07-24 12:43:58.818000+00:00,9428135936,6649868288,2019438592,208576512,5.836281400005474
2019-07-24 12:44:03.818000+00:00,9428135936,6648221696,2019483648,208576512,5.853268172479604
2019-07-24 12:44:08.818000+00:00,9428135936,6648336384,2019520512,208576512,5.8516607285370394
2019-07-24 12:44:13.818000+00:00,9428135936,6646493184,2019561472,208576512,5.870776278124295
2019-07-24 12:44:18.818000+00:00,9428135936,6646517760,2019598336,208576512,5.870124611661094
2019-07-24 12:44:23.818000+00:00,9428135936,6645764096,2019639296,208576512,5.877683942634236
2019-07-24 12:44:28.818000+00:00,9428135936,6645305344,2019676160,208576512,5.882158719014889
2019-07-24 12:44:33.818000+00:00,9428135936,6643367936,2019713024,208576512,5.902316934943268
2019-07-24 12:44:38.818000+00:00,9428135936,6643376128,2019745792,208576512,5.901882490634467
2019-07-24 12:44:43.818000+00:00,9428135936,6641139712,2019782656,208576512,5.925212150017095
2019-07-24 12:44:48.818000+00:00,9428135936,6641012736,2019819520,208576512,5.926167927496459
2019-07-24 12:44:53.818000+00:00,9428135936,6639329280,2019856384,208576512,5.94363258871027
2019-07-24 12:44:58.818000+00:00,9428135936,6639075328,2019889152,208576512,5.945978587977796
2019-07-24 12:45:03.818000+00:00,9428135936,6638694400,2019926016,208576512,5.949627920171728
2019-07-24 12:45:08.818000+00:00,9428135936,6638440448,2019962880,208576512,5.951930475008374
2019-07-24 12:45:13.818000+00:00,9428135936,6638407680,2019999744,208576512,5.951887030577494
2019-07-24 12:45:18.818000+00:00,9428135936,6638247936,2020032512,208576512,5.953233807934778
2019-07-24 12:45:23.818000+00:00,9428135936,6638596096,2020069376,208576512,5.949150031432046
2019-07-24 12:45:28.818000+00:00,9428135936,6635831296,2020106240,208576512,5.97808402239821
2019-07-24 12:45:33.818000+00:00,9428135936,6634831872,2020151296,208576512,5.9882065747932804
2019-07-24 12:45:38.818000+00:00,9428135936,6634799104,2020188160,208576512,5.9881631303624
2019-07-24 12:45:43.818000+00:00,9428135936,6633988096,2020229120,208576512,5.996330683367864
2019-07-24 12:45:48.818000+00:00,9428135936,6634209280,2020261888,208576512,5.993637128653297
2019-07-24 12:45:53.818000+00:00,9428135936,6631985152,2020306944,208576512,6.016749565881525
2019-07-24 12:45:58.818000+00:00,9428135936,6633414656,2020339712,208580608,6.001196459626438
2019-07-24 12:46:03.818000+00:00,9428135936,6631890944,2020376576,208580608,6.016966788035925
2019-07-24 12:46:08.818000+00:00,9428135936,6631256064,2020409344,208580608,6.0233531193753045
2019-07-24 12:46:13.818000+00:00,9428135936,6630825984,2020450304,208580608,6.027480340308916
2019-07-24 12:46:18.818000+00:00,9428135936,6631223296,2020483072,208580608,6.022918675066503
2019-07-24 12:46:23.818000+00:00,9428135936,6631096320,2020519936,208580608,6.023874452545865
2019-07-24 12:46:28.818000+00:00,9428135936,6630969344,2020552704,208584704,6.024830230025229
2019-07-24 12:46:33.818000+00:00,9428135936,6630936576,2020593664,208588800,6.024699896732588
2019-07-24 12:46:38.818000+00:00,9428135936,6630682624,2020626432,208588800,6.027045896000114
2019-07-24 12:46:43.818000+00:00,9428135936,6630682624,2020663296,208588800,6.026654896122194
2019-07-24 12:46:48.818000+00:00,9428135936,6630903808,2020696064,208588800,6.023961341407626
