time,percentage
2019-08-06 11:40:05.352,54.10000000032596
2019-08-06 11:40:15.352,54.40000000060536
2019-08-06 11:40:25.352,52.39999999990687
2019-08-06 11:40:35.352,52.3499999998603
2019-08-06 11:40:45.352,52.39999999990687
2019-08-06 11:40:55.352,52.75000000023283
2019-08-06 11:41:05.352,69.49999999953434
2019-08-06 11:41:15.352,68.1000000005588
2019-08-06 11:41:25.352,55.49999999930151
2019-08-06 11:41:35.352,55.0
2019-08-06 11:41:45.352,57.15000000083819
2019-08-06 11:41:55.352,54.6999999997206
2019-08-06 11:42:05.352,54.549999999580905
2019-08-06 11:42:15.352,54.74999999976717
2019-08-06 11:42:25.352,54.40000000060536
2019-08-06 11:42:35.352,64.5499999995809
2019-08-06 11:42:45.352,55.55000000051223
2019-08-06 11:42:55.352,55.549999999348074
2019-08-06 11:43:05.352,54.89999999990687
2019-08-06 11:43:15.352,55.10000000009313
2019-08-06 11:43:25.352,54.89999999990687
2019-08-06 11:43:35.352,54.25000000046566
2019-08-06 11:43:45.352,54.35000000055879
2019-08-06 11:43:55.352,63.49999999976717
2019-08-06 11:44:05.352,55.89999999967404
2019-08-06 11:44:15.352,55.25000000023283
2019-08-06 11:44:25.352,54.74999999976717
2019-08-06 11:44:35.352,55.25000000023283
2019-08-06 11:44:45.352,54.64999999967404
2019-08-06 11:44:55.352,54.549999999580905
2019-08-06 11:45:05.352,54.50000000069849
2019-08-06 11:45:15.352,59.24999999930151
2019-08-06 11:45:25.352,59.450000000651926
2019-08-06 11:45:35.352,54.8499999998603
2019-08-06 11:45:45.352,54.89999999990687
2019-08-06 11:45:55.352,55.450000000419095
2019-08-06 11:46:05.352,54.949999999953434
2019-08-06 11:46:15.352,54.8499999998603
2019-08-06 11:46:25.352,55.1500000001397
2019-08-06 11:46:35.352,54.6999999997206
2019-08-06 11:46:45.352,63.64999999990687
2019-08-06 11:46:55.352,55.450000000419095
2019-08-06 11:47:05.352,55.59999999939464
2019-08-06 11:47:15.352,54.600000000791624
2019-08-06 11:47:25.352,55.050000000046566
2019-08-06 11:47:35.352,55.799999999580905
2019-08-06 11:47:45.352,55.1500000001397
2019-08-06 11:47:55.352,54.89999999990687
2019-08-06 11:48:05.352,66.0999999998603
2019-08-06 11:48:15.352,55.200000000186265
2019-08-06 11:48:25.352,55.399999999208376
2019-08-06 11:48:35.352,55.0
2019-08-06 11:48:45.352,55.35000000032596
2019-08-06 11:48:55.352,55.450000000419095
2019-08-06 11:49:05.352,55.49999999930151
2019-08-06 11:49:15.352,55.10000000009313
2019-08-06 11:49:25.352,62.550000000046566
2019-08-06 11:49:35.352,56.199999999953434
2019-08-06 11:49:45.352,55.700000000651926
2019-08-06 11:49:55.352,56.300000000046566
2019-08-06 11:50:05.352,55.74999999953434
2019-08-06 11:50:15.352,55.10000000009313
2019-08-06 11:50:25.352,55.3000000002794
2019-08-06 11:50:35.352,54.64999999967404
2019-08-06 11:50:45.352,59.35000000055879
2019-08-06 11:50:55.352,58.5999999998603
2019-08-06 11:51:05.352,55.99999999976717
2019-08-06 11:51:15.352,54.8499999998603
2019-08-06 11:51:25.352,54.8499999998603
2019-08-06 11:51:35.352,55.25000000023283
2019-08-06 11:51:45.352,55.84999999962747
2019-08-06 11:51:55.352,54.55000000074506
2019-08-06 11:52:05.352,54.549999999580905
2019-08-06 11:52:15.352,64.44999999948777
2019-08-06 11:52:25.352,55.35000000032596
2019-08-06 11:52:35.352,54.00000000023283
2019-08-06 11:52:45.352,55.25000000023283
2019-08-06 11:52:55.352,55.35000000032596
2019-08-06 11:53:05.352,54.799999999813735
2019-08-06 11:53:15.352,55.0
2019-08-06 11:53:25.352,54.24999999930151
2019-08-06 11:53:35.352,63.25000000069849
2019-08-06 11:53:45.352,55.34999999916181
2019-08-06 11:53:55.352,55.200000000186265
2019-08-06 11:54:05.352,55.35000000032596
2019-08-06 11:54:15.352,55.0
2019-08-06 11:54:25.352,54.00000000023283
2019-08-06 11:54:35.352,55.3000000002794
2019-08-06 11:54:45.352,54.19999999925494
2019-08-06 11:54:55.352,63.800000000046566
2019-08-06 11:55:05.352,55.799999999580905
2019-08-06 11:55:15.352,56.300000000046566
2019-08-06 11:55:25.352,55.10000000009313
2019-08-06 11:55:35.352,55.0
2019-08-06 11:55:45.352,55.10000000009313
2019-08-06 11:55:55.352,55.35000000032596
2019-08-06 11:56:05.352,54.44999999948777
2019-08-06 11:56:15.352,57.75000000023283
2019-08-06 11:56:25.352,61.450000000186265
2019-08-06 11:56:35.352,54.89999999990687
2019-08-06 11:56:45.352,55.75000000069849
2019-08-06 11:56:55.352,55.74999999953434
2019-08-06 11:57:05.352,55.3000000002794
2019-08-06 11:57:15.352,55.74999999953434
2019-08-06 11:57:25.352,54.450000000651926
