time,total,free,cache,buffer,used
2019-08-06 05:33:18.299000+00:00,9428135936,7813771264,1157406720,54108160,4.2728466659223185
2019-08-06 05:33:23.299000+00:00,9428135936,7807631360,1157496832,54112256,4.336970645901387
2019-08-06 05:33:28.299000+00:00,9428135936,7803850752,1157545984,54136832,4.376287855847902
2019-08-06 05:33:33.300000+00:00,9428135936,7800369152,1157599232,54145024,4.41256395563281
2019-08-06 05:33:38.299000+00:00,9428135936,7804026880,1157632000,54153216,4.373333634548054
2019-08-06 05:33:43.299000+00:00,9428135936,7802048512,1157672960,54153216,4.3938828503543546
2019-08-06 05:33:48.299000+00:00,9428135936,7801499648,1157709824,54157312,4.39926995978349
2019-08-06 05:33:53.299000+00:00,9428135936,7800926208,1157746688,54161408,4.404917735797907
2019-08-06 05:33:58.299000+00:00,9428135936,7800672256,1157779456,54169600,4.407176846203673
2019-08-06 05:34:03.299000+00:00,9428135936,7800545280,1157820416,54173696,4.408045734821276
2019-08-06 05:34:08.299000+00:00,9428135936,7800193024,1157853184,54177792,4.411390955999046
2019-08-06 05:34:13.299000+00:00,9428135936,7799492608,1157894144,54185984,4.4182986205089865
2019-08-06 05:34:18.299000+00:00,9428135936,7796436992,1157926912,54190080,4.450317166067641
2019-08-06 05:34:23.299000+00:00,9428135936,7796183040,1157967872,54194176,4.452532832042526
2019-08-06 05:34:28.299000+00:00,9428135936,7795294208,1158000640,54198272,4.461569273665593
2019-08-06 05:34:33.299000+00:00,9428135936,7539789824,1347616768,54378496,5.158504833844601
2019-08-06 05:34:38.299000+00:00,9428135936,7237058560,1318772736,54554624,8.673506847493972
2019-08-06 05:34:43.299000+00:00,9428135936,6877134848,1318813696,54562816,12.490534544621992
2019-08-06 05:34:48.299000+00:00,9428135936,6875680768,1318850560,54571008,12.505479428844756
2019-08-06 05:34:53.299000+00:00,9428135936,6565896192,1318891520,54575104,15.790747292000013
2019-08-06 05:34:58.299000+00:00,9428135936,6565195776,1318924288,54575104,15.797828734233473
2019-08-06 05:35:03.299000+00:00,9428135936,6378381312,1318965248,54583296,17.778764449074654
2019-08-06 05:35:08.299000+00:00,9428135936,6374359040,1319002112,54587392,17.82099243589014
2019-08-06 05:35:13.299000+00:00,9428135936,6373265408,1319038976,54595584,17.832114210195453
2019-08-06 05:35:18.299000+00:00,9428135936,6181625856,1319075840,54595584,19.864357797906067
2019-08-06 05:35:23.299000+00:00,9428135936,6181658624,1319116800,54595584,19.863575798150222
2019-08-06 05:35:28.299000+00:00,9428135936,6181625856,1319149568,54599680,19.863532353719343
2019-08-06 05:35:33.299000+00:00,9428135936,6069252096,1319190528,54599680,21.054995870606845
2019-08-06 05:35:38.299000+00:00,9428135936,6067695616,1319227392,54603776,21.071070310032493
2019-08-06 05:35:43.299000+00:00,9428135936,6067679232,1319268352,54603776,21.070809643447213
2019-08-06 05:35:48.299000+00:00,9428135936,5908135936,1319301120,54607872,22.762622670781145
2019-08-06 05:35:53.299000+00:00,9428135936,5904932864,1319342080,54607872,22.796161771420604
2019-08-06 05:35:58.299000+00:00,9428135936,5904678912,1319378944,54616064,22.79837743739549
2019-08-06 05:36:03.299000+00:00,9428135936,5903536128,1319415808,54620160,22.810063989302243
2019-08-06 05:36:08.299000+00:00,9428135936,5903597568,1319452672,54620160,22.809021322961122
2019-08-06 05:36:13.299000+00:00,9428135936,5903470592,1319493632,54620160,22.809933656009605
2019-08-06 05:36:18.299000+00:00,9428135936,5903376384,1319526400,54628352,22.810498433611045
2019-08-06 05:36:23.299000+00:00,9428135936,5903343616,1319567360,54632448,22.810368100318403
2019-08-06 05:36:28.299000+00:00,9428135936,5903343616,1319604224,54640640,22.809890211578722
2019-08-06 05:36:33.299000+00:00,9428135936,5903208448,1319645184,54640640,22.810889433488963
2019-08-06 05:36:38.299000+00:00,9428135936,5903081472,1319677952,54640640,22.81188865539921
2019-08-06 05:36:43.299000+00:00,9428135936,5903081472,1319718912,54644736,22.811410766659527
2019-08-06 05:36:48.299000+00:00,9428135936,5902954496,1319755776,54644736,22.81236654413889
2019-08-06 05:36:53.299000+00:00,9428135936,5620908032,1319792640,54644736,25.803515610235685
2019-08-06 05:36:58.299000+00:00,9428135936,5594370048,1319829504,54648832,26.084557633599225
2019-08-06 05:37:03.299000+00:00,9428135936,5594370048,1319870464,54648832,26.084123189290427
2019-08-06 05:37:08.299000+00:00,9428135936,5594243072,1319903232,54652928,26.085078966769785
2019-08-06 05:37:13.299000+00:00,9428135936,5594066944,1319944192,54661120,26.086425744127073
2019-08-06 05:37:18.299000+00:00,9428135936,5593939968,1319981056,54669312,26.087294632744673
2019-08-06 05:37:23.299000+00:00,9428135936,5593907200,1320017920,54673408,26.087207743882917
2019-08-06 05:37:28.299000+00:00,9428135936,5593780224,1320054784,54677504,26.088120076931396
2019-08-06 05:37:33.299000+00:00,9428135936,5593780224,1320095744,54677504,26.0876856326226
2019-08-06 05:37:38.299000+00:00,9428135936,5593620480,1320132608,54685696,26.088902076687244
2019-08-06 05:37:43.299000+00:00,9428135936,5593620480,1320169472,54689792,26.088467632378435
2019-08-06 05:37:48.299000+00:00,9428135936,5592571904,1320206336,54693888,26.09915496237495
2019-08-06 05:37:53.299000+00:00,9428135936,5489086464,1320247296,54697984,27.196300619821695
2019-08-06 05:37:58.299000+00:00,9428135936,5488959488,1320280064,54702080,27.197256397301057
2019-08-06 05:38:03.299000+00:00,9428135936,5488992256,1320321024,54706176,27.196430953114337
2019-08-06 05:38:08.299000+00:00,9428135936,5488865280,1320357888,54710272,27.197343286162816
