time,total,free,cache,buffer,used
2019-07-23 05:13:22.749000+00:00,9428135936,7255617536,1557680128,176365568,4.650682881286789
2019-07-23 05:13:27.749000+00:00,9428135936,7250710528,1557786624,176373760,4.701512865416539
2019-07-23 05:13:32.749000+00:00,9428135936,7247114240,1557831680,176373760,4.73917918698961
2019-07-23 05:13:37.749000+00:00,9428135936,7246860288,1557860352,176373760,4.7415686306880165
2019-07-23 05:13:42.749000+00:00,9428135936,6974341120,1750036480,183078912,5.522612609050952
2019-07-23 05:13:47.749000+00:00,9428135936,6772625408,1930272768,186896384,5.709944995006063
2019-07-23 05:13:52.749000+00:00,9428135936,6775742464,1930391552,186900480,5.675580450179882
2019-07-23 05:13:57.749000+00:00,9428135936,6775652352,1930424320,186900480,5.676188672212203
2019-07-23 05:14:02.749000+00:00,9428135936,6772461568,1930489856,186904576,5.709293328542861
2019-07-23 05:14:07.749000+00:00,9428135936,6770008064,1930522624,186904576,5.7349689871930165
2019-07-23 05:14:12.749000+00:00,9428135936,6766272512,1930563584,186904576,5.774155863846891
2019-07-23 05:14:17.749000+00:00,9428135936,6759669760,1930612736,186916864,5.843536619962456
2019-07-23 05:14:22.749000+00:00,9428135936,6764277760,1930649600,186916864,5.7942706353443905
2019-07-23 05:14:27.749000+00:00,9428135936,6763634688,1930682368,186916864,5.800743855545529
2019-07-23 05:14:32.749000+00:00,9428135936,6756810752,1930723328,186920960,5.872644388652141
2019-07-23 05:14:37.749000+00:00,9428135936,6752870400,1930764288,186925056,5.913960042419142
2019-07-23 05:14:42.749000+00:00,9428135936,6750806016,1930813440,186925056,5.935334702412165
2019-07-23 05:14:47.749000+00:00,9428135936,6748708864,1930850304,186925056,5.95718725114487
2019-07-23 05:14:52.749000+00:00,9428135936,6747328512,1930899456,186925056,5.971306691180911
2019-07-23 05:14:57.750000+00:00,9428135936,6745497600,1930936320,186925056,5.990335351906407
2019-07-23 05:15:02.749000+00:00,9428135936,6745939968,1930977280,186925056,5.9852089090625515
2019-07-23 05:15:07.749000+00:00,9428135936,6746152960,1931010048,186925056,5.982602243209744
2019-07-23 05:15:12.749000+00:00,9428135936,6746525696,1931051008,186925056,5.9782143556908505
2019-07-23 05:15:17.749000+00:00,9428135936,6746296320,1931083776,186925056,5.980299688373098
2019-07-23 05:15:22.749000+00:00,9428135936,6743375872,1931120640,186925056,6.010884567712707
2019-07-23 05:15:27.749000+00:00,9428135936,6742142976,1931153408,186925056,6.023613785960585
2019-07-23 05:15:32.749000+00:00,9428135936,6741667840,1931190272,186925056,6.028262340064758
2019-07-23 05:15:37.749000+00:00,9428135936,6741540864,1931223040,186925056,6.029261561975001
2019-07-23 05:15:42.749000+00:00,9428135936,6741667840,1931264000,186925056,6.027480340308916
2019-07-23 05:15:47.749000+00:00,9428135936,6741221376,1931296768,186925056,6.031868227827808
2019-07-23 05:15:52.749000+00:00,9428135936,6741188608,1931333632,186925056,6.031824783396929
2019-07-23 05:15:57.749000+00:00,9428135936,6740934656,1931366400,186925056,6.034170782664456
2019-07-23 05:16:02.749000+00:00,9428135936,6742798336,1931407360,186925056,6.0139691223051965
2019-07-23 05:16:07.749000+00:00,9428135936,6737764352,1931448320,186925056,6.066927883548072
2019-07-23 05:16:12.749000+00:00,9428135936,6734462976,1931493376,186925056,6.101466206097774
2019-07-23 05:16:17.749000+00:00,9428135936,6732922880,1931534336,186925056,6.1173668677999
2019-07-23 05:16:22.749000+00:00,9428135936,6731390976,1931575296,186925056,6.1331806406402665
2019-07-23 05:16:27.749000+00:00,9428135936,6731427840,1931616256,186925056,6.1323551964535445
2019-07-23 05:16:32.749000+00:00,9428135936,6721015808,1931657216,186925056,6.242356495442027
2019-07-23 05:16:37.749000+00:00,9428135936,6720757760,1931689984,186925056,6.244745939140435
2019-07-23 05:16:42.749000+00:00,9428135936,6721011712,1931730944,186925056,6.241617940117066
2019-07-23 05:16:47.749000+00:00,9428135936,6733201408,1931706368,186925056,6.112587980403086
2019-07-23 05:16:52.749000+00:00,9428135936,6731075584,1931743232,186925056,6.134744640151951
2019-07-23 05:16:57.749000+00:00,9428135936,6730825728,1931776000,186929152,6.137003750557718
2019-07-23 05:17:02.749000+00:00,9428135936,6730412032,1931816960,186929152,6.14095719376781
2019-07-23 05:17:07.749000+00:00,9428135936,6730760192,1931849728,186929152,6.1369168616959575
2019-07-23 05:17:12.749000+00:00,9428135936,6730539008,1931890688,186929152,6.138828416654683
2019-07-23 05:17:17.749000+00:00,9428135936,6730379264,1931923456,186929152,6.1401751940119675
2019-07-23 05:17:22.749000+00:00,9428135936,6730600448,1931960320,186929152,6.13743819486652
2019-07-23 05:17:27.749000+00:00,9428135936,6730661888,1931993088,186929152,6.1364389729562765
2019-07-23 05:17:32.749000+00:00,9428135936,6746755072,1932034048,186929152,5.965311359719453
