time,total,free,cache,buffer,used
2019-07-21 15:56:13.842000+00:00,9428135936,4793028608,3741577216,298733568,6.308739585826863
2019-07-21 15:56:18.842000+00:00,9428135936,4789313536,3741618176,298733568,6.347709240326337
2019-07-21 15:56:23.842000+00:00,9428135936,4782927872,3741659136,298733568,6.415004663759655
2019-07-21 15:56:28.842000+00:00,9428135936,4781408256,3741691904,298733568,6.430774992169141
2019-07-21 15:56:33.842000+00:00,9428135936,4774662144,3741728768,298733568,6.5019369699507905
2019-07-21 15:56:38.842000+00:00,9428135936,4773548032,3741761536,298733568,6.513406299703144
2019-07-21 15:56:43.842000+00:00,9428135936,4771672064,3741802496,298733568,6.532869404737442
2019-07-21 15:56:48.842000+00:00,9428135936,4771225600,3741835264,298733568,6.537257292256335
2019-07-21 15:56:53.842000+00:00,9428135936,4771033088,3741872128,298733568,6.53890818062978
2019-07-21 15:56:58.842000+00:00,9428135936,4770873344,3741904896,298733568,6.540254957987063
2019-07-21 15:57:03.842000+00:00,9428135936,4767436800,3741941760,298733568,6.576313835617569
2019-07-21 15:57:08.842000+00:00,9428135936,4767440896,3741974528,298733568,6.5759228357396475
2019-07-21 15:57:13.842000+00:00,9428135936,4767375360,3742011392,298733568,6.576226946755809
2019-07-21 15:57:18.842000+00:00,9428135936,4767055872,3742044160,298733568,6.579268056917417
2019-07-21 15:57:23.842000+00:00,9428135936,4766896128,3742081024,298733568,6.580571389843821
2019-07-21 15:57:28.842000+00:00,9428135936,4766736384,3742113792,298733568,6.581918167201106
2019-07-21 15:57:33.842000+00:00,9428135936,4766289920,3742150656,298733568,6.586262610289119
2019-07-21 15:57:38.842000+00:00,9428135936,4613939200,3840589824,298733568,7.158078209533358
2019-07-21 15:57:43.842000+00:00,9428135936,4322332672,4103876608,298733568,7.458453004638561
2019-07-21 15:57:48.842000+00:00,9428135936,4289867776,4111155200,298745856,7.725462476827827
2019-07-21 15:57:53.842000+00:00,9428135936,4260401152,4111204352,298745856,8.037480379408905
