time,total,free,cache,buffer,used
2019-07-19 18:31:58.501000+00:00,9428135936,7240937472,1641267200,105811968,4.668147542500601
2019-07-19 18:32:03.501000+00:00,9428135936,7237103616,1641488384,105836544,4.7062048639515925
2019-07-19 18:32:08.501000+00:00,9428135936,7232983040,1641537536,105844736,4.74930173938468
2019-07-19 18:32:13.501000+00:00,9428135936,7232765952,1641574400,105848832,4.751169849912524
2019-07-19 18:32:18.501000+00:00,9428135936,7228166144,1641611264,105848832,4.7995669459129875
2019-07-19 18:32:23.501000+00:00,9428135936,7226802176,1641639936,105852928,4.813686385949029
2019-07-19 18:32:28.501000+00:00,9428135936,7218511872,1641676800,105857024,4.901183469741605
2019-07-19 18:32:33.501000+00:00,9428135936,7217766400,1641709568,105861120,4.908699356283868
2019-07-19 18:32:38.501000+00:00,9428135936,7217786880,1641742336,105861120,4.908134578682426
2019-07-19 18:32:43.501000+00:00,9428135936,7216926720,1641775104,105861120,4.916910353720212
2019-07-19 18:32:48.501000+00:00,9428135936,7216566272,1641807872,105865216,4.920342463759742
2019-07-19 18:32:53.501000+00:00,9428135936,7216214016,1641840640,105865216,4.923731129368392
2019-07-19 18:32:58.501000+00:00,9428135936,7216214016,1641873408,105869312,4.92334012949047
2019-07-19 18:33:03.501000+00:00,9428135936,7216377856,1641906176,105873408,4.921211352377345
2019-07-19 18:33:08.501000+00:00,9428135936,7166115840,1669308416,105902080,5.163370610103176
2019-07-19 18:33:13.501000+00:00,9428135936,6822707200,1952534528,110723072,5.750565537878982
2019-07-19 18:33:18.501000+00:00,9428135936,6892068864,1903226880,111624192,5.528303829496249
2019-07-19 18:33:23.501000+00:00,9428135936,6892109824,1903259648,111624192,5.527521829740407
2019-07-19 18:33:28.501000+00:00,9428135936,6890876928,1903296512,111628288,5.540164159126524
2019-07-19 18:33:33.501000+00:00,9428135936,6891106304,1903329280,111632384,5.537340271119316
2019-07-19 18:33:38.501000+00:00,9428135936,6888693760,1903366144,111632384,5.562538041029789
2019-07-19 18:33:43.501000+00:00,9428135936,6888337408,1903394816,111632384,5.566013595500199
2019-07-19 18:33:48.501000+00:00,9428135936,6887714816,1903448064,111640576,5.571965482530778
2019-07-19 18:33:53.501000+00:00,9428135936,6887649280,1903480832,111644672,5.572269593546938
2019-07-19 18:33:58.501000+00:00,9428135936,6887006208,1903517696,111644672,5.578699369317198
2019-07-19 18:34:03.501000+00:00,9428135936,6886973440,1903546368,111648768,5.578699369317198
2019-07-19 18:34:08.501000+00:00,9428135936,6886846464,1903583232,111652864,5.57961170236568
2019-07-19 18:34:13.501000+00:00,9428135936,6887010304,1903611904,111652864,5.577569814114314
2019-07-19 18:34:18.501000+00:00,9428135936,6885707776,1903648768,111652864,5.590994143256274
2019-07-19 18:34:23.501000+00:00,9428135936,6885675008,1903681536,111652864,5.590994143256274
2019-07-19 18:34:28.501000+00:00,9428135936,6882373632,1903718400,111661056,5.625532465805975
2019-07-19 18:34:33.501000+00:00,9428135936,6882054144,1903747072,111661056,5.628617020398464
2019-07-19 18:34:38.501000+00:00,9428135936,6882054144,1903783936,111669248,5.6281391316587825
2019-07-19 18:34:43.501000+00:00,9428135936,6882021376,1903816704,111669248,5.6281391316587825
2019-07-19 18:34:48.501000+00:00,9428135936,6879608832,1903853568,111669248,5.653336901569257
2019-07-19 18:34:53.501000+00:00,9428135936,6879645696,1903882240,111669248,5.652641790675174
2019-07-19 18:34:58.501000+00:00,9428135936,6879567872,1903919104,111669248,5.653076234983975
2019-07-19 18:35:03.501000+00:00,9428135936,6879535104,1903951872,111673344,5.6530327905530955
2019-07-19 18:35:08.501000+00:00,9428135936,6879440896,1903984640,111673344,5.653684457016298
2019-07-19 18:35:13.501000+00:00,9428135936,6879408128,1904017408,111677440,5.653641012585417
2019-07-19 18:35:18.501000+00:00,9428135936,6878138368,1904054272,111677440,5.666717786280335
2019-07-19 18:35:23.501000+00:00,9428135936,6878105600,1904082944,111681536,5.666717786280335
2019-07-19 18:35:28.501000+00:00,9428135936,6877945856,1904119808,111685632,5.667977674775859
2019-07-19 18:35:33.501000+00:00,9428135936,6877786112,1904152576,111689728,5.6692810077022635
2019-07-19 18:35:38.501000+00:00,9428135936,6868643840,1904189440,111689728,5.765857977548787
2019-07-19 18:35:43.501000+00:00,9428135936,6868807680,1904218112,111693824,5.763772644866541
2019-07-19 18:35:48.501000+00:00,9428135936,6868680704,1904254976,111693824,5.764728422345904
2019-07-19 18:35:53.501000+00:00,9428135936,6868647936,1904287744,111697920,5.7646849779150235
2019-07-19 18:35:58.501000+00:00,9428135936,6868615168,1904324608,111702016,5.764598089053264
2019-07-19 18:36:03.501000+00:00,9428135936,6868582400,1904353280,111702016,5.764641533484143
2019-07-19 18:36:08.501000+00:00,9428135936,6868455424,1904390144,111702016,5.765597310963506
2019-07-19 18:36:13.501000+00:00,9428135936,6867820544,1904422912,111702016,5.771983642302885
2019-07-19 18:36:18.501000+00:00,9428135936,6866898944,1904455680,111702016,5.7814110838038735
2019-07-19 18:36:23.501000+00:00,9428135936,6866866176,1904488448,111702016,5.7814110838038735
2019-07-19 18:36:28.501000+00:00,9428135936,6867062784,1904525312,111702016,5.778934751243706
2019-07-19 18:36:33.501000+00:00,9428135936,6866903040,1904553984,111702016,5.7803249730318695
2019-07-19 18:36:38.501000+00:00,9428135936,6866903040,1904590848,111706112,5.779890528723068
2019-07-19 18:36:43.501000+00:00,9428135936,6866710528,1904623616,111710208,5.781541417096514
2019-07-19 18:36:48.501000+00:00,9428135936,6866423808,1904660480,111710208,5.784191527380201
