time,percentage
2019-07-19 15:30:17.552,1.4
2019-07-19 15:30:27.552,1.25
2019-07-19 15:30:37.552,1.4499999999999995
2019-07-19 15:30:47.552,1.25
2019-07-19 15:30:57.552,1.4000000000000001
2019-07-19 15:31:07.552,1.4000000000000001
2019-07-19 15:31:17.552,1.4000000000000012
2019-07-19 15:31:27.552,1.399999999999999
2019-07-19 15:31:37.552,1.5500000000000003
2019-07-19 15:31:47.552,1.25
2019-07-19 15:31:57.552,1.25
2019-07-19 15:32:07.552,1.35
2019-07-19 15:32:17.552,1.4500000000000002
2019-07-19 15:32:27.552,1.449999999999998
2019-07-19 15:32:37.552,1.25
2019-07-19 15:32:47.552,1.3500000000000023
2019-07-19 15:32:57.552,1.4500000000000002
2019-07-19 15:33:07.552,1.3499999999999979
2019-07-19 15:33:17.552,1.4500000000000002
2019-07-19 15:33:27.552,1.4500000000000002
2019-07-19 15:33:37.552,1.3500000000000023
2019-07-19 15:33:47.552,1.4500000000000002
2019-07-19 15:33:57.552,1.3999999999999968
2019-07-19 15:34:07.552,1.25
2019-07-19 15:34:17.552,1.3500000000000023
2019-07-19 15:34:27.552,1.3499999999999979
2019-07-19 15:34:37.552,1.3000000000000034
2019-07-19 15:34:47.552,1.1499999999999977
2019-07-19 15:34:57.552,1.3500000000000023
2019-07-19 15:35:07.552,1.4999999999999947
2019-07-19 15:35:17.552,1.299999999999999
2019-07-19 15:35:27.552,1.25
2019-07-19 15:35:37.552,1.4000000000000057
2019-07-19 15:35:47.552,1.4499999999999957
2019-07-19 15:35:57.552,1.3500000000000068
2019-07-19 15:36:07.552,1.299999999999999
2019-07-19 15:36:17.552,1.3999999999999968
2019-07-19 15:36:27.552,1.3999999999999968
2019-07-19 15:36:37.552,1.4500000000000046
2019-07-19 15:36:47.552,1.3999999999999968
2019-07-19 15:36:57.552,1.3499999999999979
2019-07-19 15:37:07.552,1.4500000000000046
2019-07-19 15:37:17.552,1.299999999999999
2019-07-19 15:37:27.552,1.6000000000000014
2019-07-19 15:37:37.553,1.299870012998699
2019-07-19 15:37:47.552,1.5001500150015037
2019-07-19 15:37:57.552,1.5999999999999923
2019-07-19 15:38:07.552,1.5500000000000025
2019-07-19 15:38:17.552,1.25
2019-07-19 15:38:27.552,1.3499999999999979
2019-07-19 15:38:37.552,1.5000000000000036
2019-07-19 15:38:47.552,1.299999999999999
2019-07-19 15:38:57.552,1.3499999999999979
2019-07-19 15:39:07.552,1.3500000000000068
2019-07-19 15:39:17.552,1.4499999999999957
2019-07-19 15:39:27.552,1.5000000000000036
2019-07-19 15:39:37.552,1.3999999999999968
2019-07-19 15:39:47.552,1.25
2019-07-19 15:39:57.552,1.3499999999999979
2019-07-19 15:40:07.552,1.5000000000000036
2019-07-19 15:40:17.552,1.25
2019-07-19 15:40:27.552,1.4499999999999957
2019-07-19 15:40:37.552,1.5000000000000036
2019-07-19 15:40:47.552,1.3499999999999979
2019-07-19 15:40:57.552,1.5000000000000036
2019-07-19 15:41:07.552,1.4000000000000057
2019-07-19 15:41:17.552,1.29999999999999
2019-07-19 15:41:27.552,1.4000000000000057
2019-07-19 15:41:37.552,1.4499999999999957
2019-07-19 15:41:47.552,1.3000000000000078
2019-07-19 15:41:57.552,1.399999999999988
2019-07-19 15:42:07.552,1.4500000000000135
2019-07-19 15:42:17.552,1.399999999999988
2019-07-19 15:42:27.552,1.4000000000000057
2019-07-19 15:42:37.552,1.4000000000000057
2019-07-19 15:42:47.552,1.399999999999988
2019-07-19 15:42:57.552,1.5000000000000036
2019-07-19 15:43:07.552,1.3499999999999979
2019-07-19 15:43:17.552,1.5000000000000036
2019-07-19 15:43:27.552,1.25
2019-07-19 15:43:37.552,1.4000000000000057
2019-07-19 15:43:47.552,1.3499999999999979
2019-07-19 15:43:57.552,1.399999999999988
2019-07-19 15:44:07.552,1.4500000000000135
2019-07-19 15:44:17.552,1.1999999999999922
2019-07-19 15:44:27.552,1.5500000000000114
2019-07-19 15:44:37.552,1.399999999999988
2019-07-19 15:44:47.552,1.4000000000000057
2019-07-19 15:44:57.552,1.1999999999999922
2019-07-19 15:45:07.552,1.4000000000000057
2019-07-19 15:45:17.552,1.4499999999999957
2019-07-19 15:45:27.552,1.3499999999999979
2019-07-19 15:45:37.552,1.4000000000000057
2019-07-19 15:45:47.552,1.3499999999999979
2019-07-19 15:45:57.552,1.3499999999999979
2019-07-19 15:46:07.552,1.4500000000000135
2019-07-19 15:46:17.552,1.4499999999999957
2019-07-19 15:46:27.552,1.4499999999999957
2019-07-19 15:46:37.552,1.3000000000000078
2019-07-19 15:46:47.552,1.399999999999988
2019-07-19 15:46:57.552,1.5000000000000036
